DATE;TRIES;SECONDS
2022-10-21 16:02:18;3;11
2022-10-21 16:02:39;5;21
2022-10-21 16:02:48;3;11
2022-10-21 16:02:54;2;6
2022-10-21 16:03:04;2;7
2022-10-21 16:03:10;2;5
2022-10-21 16:03:53;3;11
2022-10-21 16:04:02;2;6
2022-10-21 16:04:23;2;5
2022-10-21 16:04:38;5;21
2022-10-21 16:05:38;2;6
2022-10-21 16:05:58;2;6
2022-10-21 16:09:23;3;11
2022-10-21 16:09:47;5;21
2022-10-21 16:13:32;2;6
2022-10-21 16:13:39;2;7
2022-10-21 16:17:26;2;6
2022-10-21 16:23:10;4;16
2022-10-21 16:23:48;12;56
2022-10-21 16:33:44;2;5
2022-10-21 16:33:50;2;6
2022-10-21 16:34:28;5;21
2022-10-21 16:38:12;2;6
2022-10-21 16:38:28;4;16
2022-10-21 16:40:39;3;11
2022-10-21 17:16:20;2;6
2022-10-21 17:31:43;2;7
2022-10-21 17:33:06;2;6
2022-10-21 17:33:14;2;6
2022-10-21 17:33:20;2;6
2022-10-21 17:34:38;2;6
2022-10-21 17:34:42;2;6
2022-10-21 17:34:48;2;6
2022-10-21 17:34:55;2;6
2022-10-21 17:35:01;2;6
2022-10-21 17:36:22;2;6
2022-10-21 18:00:09;2;6
2022-10-21 18:00:13;3;11
2022-10-21 18:29:15;2;7
2022-10-24 07:16:30;2;6
2022-10-24 07:16:35;5;21
2022-10-24 07:16:41;2;6
2022-10-24 07:26:10;2;7
2022-10-24 07:26:17;2;7
2022-10-24 07:26:22;3;12
2022-10-24 07:26:25;2;7
2022-10-24 07:26:26;2;7
2022-10-24 07:26:40;4;16
2022-10-24 07:30:44;2;7
2022-10-24 07:31:13;2;6
2022-10-24 07:31:24;3;11
2022-10-24 07:31:36;2;6
2022-10-24 07:31:36;3;10
2022-10-24 07:36:26;2;10
2022-10-24 07:37:27;6;27
2022-10-24 07:37:39;2;8
2022-10-24 09:38:15;2;6
2022-10-24 07:41:18;2;6
2022-10-24 07:43:21;2;7
2022-10-24 07:43:46;5;22
2022-10-24 07:46:29;4;16
2022-10-24 07:48:25;3;13
2022-10-24 07:49:01;8;36
2022-10-24 07:51:28;3;12
2022-10-24 08:00:25;5;22
2022-10-24 08:01:23;3;12
2022-10-24 08:01:34;3;11
2022-10-24 08:02:04;2;6
2022-10-24 08:08:44;2;8
2022-10-24 08:11:20;2;8
2022-10-24 08:11:29;2;9
2022-10-24 08:16:25;2;8
2022-10-24 08:17:16;2;8
2022-10-24 08:19:48;5;24
2022-10-24 08:19:59;2;8
2022-10-24 08:21:34;5;22
2022-10-24 08:21:51;4;17
2022-10-24 08:24:37;6;26
2022-10-24 08:26:56;3;11
2022-10-24 08:26:58;4;16
2022-10-24 08:27:04;2;6
2022-10-24 08:33:38;2;6
2022-10-24 08:35:09;2;7
2022-10-24 08:35:25;3;12
2022-10-24 08:36:23;3;12
2022-10-24 08:51:41;2;7
2022-10-24 08:51:45;3;11
2022-10-24 08:51:52;3;11
2022-10-24 08:52:11;6;26
2022-10-24 08:52:19;2;6
2022-10-24 08:56:42;4;17
2022-10-24 08:57:53;3;12
2022-10-24 08:58:01;2;8
2022-10-24 08:58:10;2;8
2022-10-24 09:00:31;5;23
2022-10-24 09:00:39;2;8
2022-10-24 09:00:54;3;12
2022-10-24 09:01:36;3;13
2022-10-24 09:01:50;3;14
2022-10-24 09:01:50;3;14
2022-10-24 09:02:00;2;10
2022-10-24 09:02:42;2;10
2022-10-24 09:02:46;7;35
2022-10-24 09:04:01;15;75
2022-10-24 09:04:03;15;75
2022-10-24 09:04:12;26;129
2022-10-24 09:05:26;3;12
2022-10-24 09:11:57;5;22
2022-10-24 09:12:23;6;26
2022-10-24 09:16:25;3;14
2022-10-24 09:16:31;2;9
2022-10-24 09:16:34;2;9
2022-10-24 09:16:43;2;9
2022-10-24 09:16:52;2;9
2022-10-24 09:24:37;3;12
2022-10-24 09:24:43;2;6
2022-10-24 09:36:48;2;7
2022-10-24 09:41:19;2;8
2022-10-24 09:41:27;2;8
2022-10-24 09:42:13;3;13
2022-10-24 09:42:26;3;13
2022-10-24 09:46:29;3;12
2022-10-24 09:49:28;2;6
2022-10-24 09:56:03;3;11
2022-10-24 09:58:46;4;16
2022-10-24 10:03:09;2;6
2022-10-24 10:03:20;3;11
2022-10-24 10:03:27;2;6
2022-10-24 10:05:33;2;6
2022-10-24 10:05:39;2;6
2022-10-24 10:11:26;4;16
2022-10-24 10:11:32;2;6
2022-10-24 10:14:00;2;7
2022-10-24 10:17:02;4;16
2022-10-24 10:17:09;2;6
2022-10-24 10:17:15;2;6
2022-10-24 10:19:05;2;7
2022-10-24 10:19:11;2;6
2022-10-24 10:20:08;4;16
2022-10-24 10:21:05;4;16
2022-10-24 10:26:24;2;9
2022-10-24 10:27:06;4;19
2022-10-24 10:27:26;3;14
2022-10-24 10:29:16;3;13
2022-10-24 10:29:36;3;13
2022-10-24 10:31:23;2;9
2022-10-24 10:36:31;5;20
2022-10-24 10:36:37;2;6
2022-10-24 10:38:34;2;6
2022-10-24 10:39:57;2;6
2022-10-24 10:40:03;2;6
2022-10-24 10:40:16;3;12
2022-10-24 10:41:23;3;11
2022-10-24 10:46:25;3;11
2022-10-24 10:46:55;5;21
2022-10-24 10:47:04;2;7
2022-10-24 10:47:25;5;21
2022-10-24 10:51:34;4;17
2022-10-24 10:51:35;4;17
2022-10-24 11:01:54;2;6
2022-10-24 11:01:57;3;11
2022-10-24 11:02:15;5;21
2022-10-24 11:11:17;2;6
2022-10-24 11:14:37;4;17
2022-10-24 11:14:47;2;6
2022-10-24 11:16:12;4;17
2022-10-24 11:16:57;6;26
2022-10-24 11:18:57;2;6
2022-10-24 11:19:04;2;7
2022-10-24 11:20:20;2;7
2022-10-24 11:20:32;2;7
2022-10-24 11:21:40;2;6
2022-10-24 11:25:16;4;16
2022-10-24 11:25:24;2;6
2022-10-24 11:26:47;3;11
2022-10-24 11:26:53;2;6
2022-10-24 11:29:46;3;11
2022-10-24 11:31:47;2;6
2022-10-24 11:36:31;2;6
2022-10-24 11:38:33;7;31
2022-10-24 11:39:37;3;12
2022-10-24 11:41:45;4;16
2022-10-24 11:41:52;2;7
2022-10-24 11:46:42;3;11
2022-10-24 11:46:48;2;6
2022-10-24 11:47:18;2;6
2022-10-24 11:47:24;3;11
2022-10-24 11:47:36;3;12
2022-10-24 11:49:30;4;16
2022-10-24 11:49:38;2;6
2022-10-24 11:49:44;2;6
2022-10-24 11:51:29;3;12
2022-10-24 11:55:25;3;12
2022-10-24 11:55:55;2;7
2022-10-24 11:56:01;2;6
2022-10-24 11:59:13;3;12
2022-10-24 12:01:03;2;8
2022-10-24 12:01:26;2;8
2022-10-24 12:01:45;4;19
2022-10-24 12:05:10;2;10
2022-10-24 12:05:31;4;19
2022-10-24 12:05:51;4;18
2022-10-24 12:06:21;2;9
2022-10-24 12:06:30;2;9
2022-10-24 12:06:30;3;14
2022-10-24 12:06:46;3;14
2022-10-24 12:11:27;2;7
2022-10-24 12:11:28;2;8
2022-10-24 12:11:39;3;12
2022-10-24 12:11:40;3;12
2022-10-24 12:13:04;5;21
2022-10-24 12:13:15;3;11
2022-10-24 12:13:37;5;21
2022-10-24 12:19:32;3;14
2022-10-24 12:19:52;4;19
2022-10-24 12:21:58;3;12
2022-10-24 12:26:27;3;12
2022-10-24 12:26:27;3;12
2022-10-24 12:26:35;2;8
2022-10-24 12:30:29;2;6
2022-10-24 12:32:11;5;22
2022-10-24 12:32:25;3;11
2022-10-24 12:36:56;6;29
2022-10-24 12:37:01;5;24
2022-10-24 12:37:05;2;9
2022-10-24 12:37:13;2;8
2022-10-24 12:37:32;5;23
2022-10-24 12:40:33;2;6
2022-10-24 12:40:53;4;17
2022-10-24 12:41:32;4;16
2022-10-24 12:41:37;5;21
2022-10-24 12:47:07;3;12
2022-10-24 12:48:32;6;29
2022-10-24 12:48:48;2;10
2022-10-24 12:48:57;2;9
2022-10-24 12:50:32;4;15
2022-10-24 12:50:44;3;12
2022-10-24 12:50:51;2;6
2022-10-24 12:50:58;2;7
2022-10-24 12:54:04;24;120
2022-10-24 12:54:52;4;16
2022-10-24 12:55:18;3;11
2022-10-24 12:57:05;3;11
2022-10-24 12:57:12;2;6
2022-10-24 12:57:18;2;6
2022-10-24 12:59:12;2;6
2022-10-24 13:00:07;3;12
2022-10-24 13:01:26;3;11
2022-10-24 13:03:29;4;17
2022-10-24 13:03:46;4;17
2022-10-24 13:04:16;2;7
2022-10-24 13:04:26;2;7
2022-10-24 13:04:38;3;12
2022-10-24 13:15:31;3;11
2022-10-24 13:15:52;5;21
2022-10-24 13:15:59;2;6
2022-10-24 13:15:59;2;5
2022-10-24 13:26:17;2;7
2022-10-24 13:26:33;4;16
2022-10-24 13:26:40;2;6
2022-10-24 13:27:56;2;7
2022-10-24 13:31:47;2;7
2022-10-24 13:32:00;3;13
2022-10-24 13:36:00;3;10
2022-10-24 13:36:06;2;6
2022-10-24 13:36:33;2;5
2022-10-24 13:36:39;2;6
2022-10-24 13:38:41;2;5
2022-10-24 13:38:51;2;6
2022-10-24 13:39:58;2;6
2022-10-24 13:40:11;3;11
2022-10-24 13:41:24;4;16
2022-10-24 13:41:30;2;6
2022-10-24 13:41:45;4;16
2022-10-24 13:41:50;3;11
2022-10-24 13:41:56;3;11
2022-10-24 13:42:20;5;21
2022-10-24 13:46:47;3;12
2022-10-24 13:47:00;3;12
2022-10-24 13:47:17;4;17
2022-10-24 13:48:47;2;9
2022-10-24 13:52:18;3;14
2022-10-24 13:55:53;24;120
2022-10-24 13:57:49;22;110
2022-10-24 14:00:47;24;120
2022-10-24 14:00:50;29;146
2022-10-24 14:00:57;11;55
2022-10-24 14:01:00;2;10
2022-10-24 14:01:37;2;10
2022-10-24 14:11:29;3;13
2022-10-24 14:14:16;2;5
2022-10-24 14:14:34;4;16
2022-10-24 14:14:51;4;17
2022-10-24 14:16:49;7;31
2022-10-24 14:16:55;2;6
2022-10-24 14:17:15;2;7
2022-10-24 14:23:59;5;22
2022-10-24 14:24:08;2;7
2022-10-24 14:25:02;2;6
2022-10-24 14:26:27;3;13
2022-10-24 14:26:34;2;8
2022-10-24 14:26:40;4;18
2022-10-24 14:26:44;4;18
2022-10-24 14:32:10;4;16
2022-10-24 14:32:26;4;16
2022-10-24 14:36:06;3;11
2022-10-24 14:36:13;2;7
2022-10-24 14:36:30;4;17
2022-10-24 14:41:17;2;6
2022-10-24 14:41:25;2;8
2022-10-24 14:44:58;7;31
2022-10-24 14:45:07;2;7
2022-10-24 14:45:13;2;6
2022-10-24 14:46:20;2;10
2022-10-24 14:51:19;2;7
2022-10-24 14:55:25;5;21
2022-10-24 14:55:31;2;6
2022-10-24 14:55:54;5;21
2022-10-24 14:56:40;2;7
2022-10-24 14:56:46;2;7
2022-10-24 14:56:58;3;12
2022-10-24 14:57:15;2;6
2022-10-24 14:57:29;3;11
2022-10-24 15:00:10;2;7
2022-10-24 15:00:22;3;12
2022-10-24 15:01:23;3;11
2022-10-24 15:06:49;7;32
2022-10-24 15:10:20;2;6
2022-10-24 15:10:36;4;16
2022-10-24 15:10:53;4;16
2022-10-24 15:11:10;4;17
2022-10-24 15:17:19;2;8
2022-10-24 15:17:29;2;8
2022-10-24 15:17:33;3;13
2022-10-24 15:17:53;5;24
2022-10-24 15:18:12;3;14
2022-10-24 15:23:09;2;9
2022-10-24 15:23:25;3;14
2022-10-24 15:27:14;2;7
2022-10-24 15:27:31;4;17
2022-10-24 15:27:43;3;11
2022-10-24 16:16:33;3;11
2022-10-24 16:23:39;2;7
2022-10-24 19:48:44;2;6
2022-10-24 19:48:51;2;6
2022-10-24 19:48:57;2;6
2022-10-24 19:48:57;2;5
2022-10-24 19:49:10;3;11
2022-10-24 19:49:14;2;6
2022-10-24 19:49:17;2;7
2022-10-24 19:49:30;4;16
2022-10-24 19:50:55;5;21
2022-10-24 19:51:10;2;6
2022-10-24 19:51:19;2;6
2022-10-24 19:51:24;3;11
2022-10-24 19:51:27;7;32
2022-10-24 19:51:45;4;17
2022-10-24 19:51:51;2;6
2022-10-24 19:52:22;3;11
2022-10-24 19:52:53;7;31
2022-10-25 04:48:48;2;7
2022-10-25 04:48:59;3;11
2022-10-25 05:00:34;7;31
2022-10-25 07:17:20;2;8
2022-10-25 07:27:10;2;6
2022-10-25 07:30:01;2;7
2022-10-25 07:30:08;2;7
2022-10-25 07:30:30;2;7
2022-10-25 07:31:17;2;6
2022-10-25 07:32:46;2;9
2022-10-25 07:32:54;2;8
2022-10-25 07:36:31;2;7
2022-10-25 07:36:52;5;21
2022-10-25 07:38:16;4;16
2022-10-25 07:40:42;2;8
2022-10-25 07:41:21;2;9
2022-10-25 07:41:34;3;13
2022-10-25 07:42:33;4;17
2022-10-25 07:42:39;2;6
2022-10-25 07:46:27;3;13
2022-10-25 07:57:28;2;9
2022-10-25 07:57:46;4;18
2022-10-25 07:57:50;2;8
2022-10-25 07:57:58;2;8
2022-10-25 07:58:06;3;14
2022-10-25 07:58:24;6;27
2022-10-25 07:58:32;6;26
2022-10-25 07:58:43;2;7
2022-10-25 07:58:48;10;46
2022-10-25 07:58:50;2;7
2022-10-25 08:00:12;2;7
2022-10-25 08:01:35;2;6
2022-10-25 08:01:38;3;11
2022-10-25 08:13:40;2;9
2022-10-25 08:13:50;2;9
2022-10-25 08:14:11;6;29
2022-10-25 08:15:55;21;104
2022-10-25 08:16:20;5;23
2022-10-25 08:16:50;6;29
2022-10-25 08:17:02;3;12
2022-10-25 08:19:06;2;8
2022-10-25 08:21:25;3;15
2022-10-25 08:21:35;2;10
2022-10-25 08:22:01;2;10
2022-10-25 08:22:12;2;10
2022-10-25 08:22:21;2;9
2022-10-25 08:22:27;2;9
2022-10-25 08:22:35;2;8
2022-10-25 08:31:40;6;30
2022-10-25 08:36:17;2;7
2022-10-25 08:36:26;3;11
2022-10-25 08:39:43;2;7
2022-10-25 08:39:50;2;7
2022-10-25 08:39:56;2;7
2022-10-25 08:40:53;3;12
2022-10-25 08:41:03;2;7
2022-10-25 08:41:09;2;6
2022-10-25 08:41:17;2;7
2022-10-25 08:41:23;2;6
2022-10-25 08:46:01;4;18
2022-10-25 08:46:09;2;8
2022-10-25 08:46:26;3;14
2022-10-25 08:46:45;4;19
2022-10-25 08:47:02;2;8
2022-10-25 08:47:22;2;9
2022-10-25 08:47:32;6;28
2022-10-25 08:48:21;7;33
2022-10-25 08:48:34;3;13
2022-10-25 08:49:07;2;8
2022-10-25 08:53:12;20;99
2022-10-25 08:53:21;14;69
2022-10-25 08:53:22;2;10
2022-10-25 08:53:22;22;110
2022-10-25 08:53:22;12;60
2022-10-25 08:53:26;3;14
2022-10-25 08:53:35;40;199
2022-10-25 08:53:40;2;9
2022-10-25 08:53:55;5;23
2022-10-25 08:54:23;3;11
2022-10-25 08:54:35;3;11
2022-10-25 08:55:01;6;26
2022-10-25 08:57:42;5;20
2022-10-25 08:57:48;2;6
2022-10-25 08:57:50;2;6
2022-10-25 08:58:00;2;7
2022-10-25 08:58:21;3;10
2022-10-25 08:58:50;2;6
2022-10-25 08:59:29;4;15
2022-10-25 09:00:18;3;11
2022-10-25 09:00:27;3;11
2022-10-25 09:00:38;2;7
2022-10-25 09:00:43;3;11
2022-10-25 09:03:15;2;5
2022-10-25 09:03:23;2;6
2022-10-25 09:03:30;2;7
2022-10-25 09:06:25;3;14
2022-10-25 09:06:45;4;20
2022-10-25 09:07:05;2;10
2022-10-25 09:08:52;6;30
2022-10-25 09:28:03;201;1006
2022-10-25 09:28:04;121;605
2022-10-25 09:28:05;19;95
2022-10-25 10:58:51;2;5
2022-10-25 10:58:57;2;6
2022-10-25 10:59:28;4;16
2022-10-25 10:59:36;3;11
2022-10-25 10:59:37;2;7
2022-10-25 10:59:45;2;8
2022-10-25 10:59:50;2;7
2022-10-25 11:00:24;5;22
2022-10-25 11:01:02;8;38
2022-10-25 11:01:20;2;7
2022-10-25 11:01:41;5;21
2022-10-25 11:06:25;3;11
2022-10-25 11:06:31;2;6
2022-10-25 11:12:27;4;16
2022-10-25 11:13:27;5;21
2022-10-25 11:13:44;4;17
2022-10-25 11:16:26;3;12
2022-10-25 11:16:44;4;18
2022-10-25 11:21:32;2;6
2022-10-25 11:22:17;2;7
2022-10-25 11:23:25;2;6
2022-10-25 11:23:31;2;6
2022-10-25 11:23:54;5;21
2022-10-25 11:27:33;2;8
2022-10-25 11:31:46;5;24
2022-10-25 11:36:44;2;5
2022-10-25 11:36:50;2;6
2022-10-25 11:39:56;2;5
2022-10-25 11:40:02;2;6
2022-10-25 11:41:43;3;12
2022-10-25 11:42:27;3;10
2022-10-25 11:42:38;3;11
2022-10-25 11:43:42;2;9
2022-10-25 11:44:35;9;45
2022-10-25 12:59:08;219;367
2022-10-25 12:59:08;638;1557
2022-10-25 12:59:08;787;2252
2022-10-25 12:59:12;67;169
2022-10-25 12:59:12;840;2256
2022-10-25 12:59:12;921;2763
2022-10-25 12:59:12;540;1161
2022-10-25 12:59:12;680;1981
2022-10-25 12:59:13;375;670
2022-10-25 12:59:13;679;1761
2022-10-25 12:59:13;767;1959
2022-10-25 12:59:13;578;1463
2022-10-25 12:59:13;525;1263
2022-10-25 12:59:14;576;1547
2022-10-25 12:59:14;946;2984
2022-10-25 12:59:14;379;770
2022-10-25 12:59:14;442;1059
2022-10-25 12:59:14;727;1986
2022-10-25 12:59:15;265;473
2022-10-25 12:59:15;518;1059
2022-10-25 12:59:15;261;473
2022-10-25 12:59:15;1052;3444
2022-10-25 12:59:15;799;2584
2022-10-25 12:59:16;788;2360
2022-10-25 12:59:16;767;2459
2022-10-25 12:59:16;961;2954
2022-10-25 12:59:16;373;772
2022-10-25 12:59:16;1058;3849
2022-10-25 12:59:17;922;2953
2022-10-25 12:59:17;689;1666
2022-10-25 12:59:17;4;5
2022-10-25 12:59:17;995;2989
2022-10-25 12:59:17;1150;4169
2022-10-25 12:59:17;4;4
2022-10-25 12:59:17;4;4
2022-10-25 12:59:17;5;9
2022-10-25 12:59:17;4;4
2022-10-25 12:59:18;5;10
2022-10-25 12:59:18;4;4
2022-10-25 12:59:18;160;276
2022-10-25 12:59:18;964;3048
2022-10-25 12:59:18;4;4
2022-10-25 12:59:18;397;874
2022-10-25 12:59:19;1006;3308
2022-10-25 12:59:19;1139;4367
2022-10-25 12:59:19;4;4
2022-10-25 12:59:19;4;4
2022-10-25 12:59:19;1098;3557
2022-10-25 12:59:20;4;4
2022-10-25 12:59:20;1143;4049
2022-10-25 12:59:20;4;4
2022-10-25 12:59:20;1198;4012
2022-10-25 12:59:20;977;2990
2022-10-25 12:59:21;4;4
2022-10-25 12:59:21;5;9
2022-10-25 12:59:21;5;9
2022-10-25 12:59:21;4;4
2022-10-25 12:59:21;675;1666
2022-10-25 12:59:21;5;8
2022-10-25 12:59:21;899;2970
2022-10-25 12:59:21;4;3
2022-10-25 12:59:22;620;1373
2022-10-25 12:59:22;586;1374
2022-10-25 12:59:22;5;8
2022-10-25 12:59:22;173;311
2022-10-25 12:59:22;5;8
2022-10-25 12:59:22;714;2067
2022-10-25 12:59:22;903;2631
2022-10-25 12:59:23;4;3
2022-10-25 12:59:23;7;4
2022-10-25 12:59:23;1009;2960
2022-10-25 12:59:23;931;2893
2022-10-25 12:59:23;5;8
2022-10-25 12:59:24;840;2169
2022-10-25 12:59:24;851;2894
2022-10-25 12:59:24;9;9
2022-10-25 12:59:24;5;8
2022-10-25 12:59:25;69;80
2022-10-25 12:59:25;6;13
2022-10-25 12:59:25;6;13
2022-10-25 12:59:25;5;8
2022-10-25 12:59:26;6;13
2022-10-25 12:59:26;7;18
2022-10-25 12:59:26;9;8
2022-10-25 12:59:26;6;12
2022-10-25 12:59:27;6;8
2022-10-25 12:59:27;3;7
2022-10-25 12:59:27;12;9
2022-10-25 12:59:27;685;1874
2022-10-25 12:59:27;2;6
2022-10-25 12:59:27;3;6
2022-10-25 12:59:28;7;8
2022-10-25 12:59:28;1059;3186
2022-10-25 12:59:28;6;12
2022-10-25 12:59:29;5;7
2022-10-25 12:59:29;2;6
2022-10-25 12:59:30;324;588
2022-10-25 12:59:30;2;6
2022-10-25 12:59:33;4;11
2022-10-25 12:59:34;7;17
2022-10-25 12:59:34;14;18
2022-10-25 12:59:35;18;20
2022-10-25 12:59:35;3;11
2022-10-25 12:59:38;4;16
2022-10-25 12:59:38;5;16
2022-10-25 12:59:39;5;16
2022-10-25 12:59:39;5;17
2022-10-25 12:59:41;4;16
2022-10-25 12:59:45;2;6
2022-10-25 12:59:51;10;32
2022-10-25 12:59:54;2;6
2022-10-25 13:00:03;8;36
2022-10-25 13:02:43;2;8
2022-10-25 13:02:53;2;9
2022-10-25 13:03:56;3;13
2022-10-25 13:05:01;4;18
2022-10-25 13:05:49;2;7
2022-10-25 13:06:17;6;28
2022-10-25 13:07:16;3;11
2022-10-25 13:07:44;2;6
2022-10-25 13:07:52;2;6
2022-10-25 13:08:15;5;23
2022-10-25 13:12:28;15;75
2022-10-25 13:12:30;23;114
2022-10-25 13:12:33;16;79
2022-10-25 13:14:46;8;40
2022-10-25 13:14:47;5;25
2022-10-25 13:14:47;21;105
2022-10-25 13:14:48;9;45
2022-10-25 13:14:53;25;125
2022-10-25 13:15:01;3;15
2022-10-25 13:15:01;25;125
2022-10-25 13:15:02;3;15
2022-10-25 13:15:03;3;15
2022-10-25 13:15:14;18;90
2022-10-25 13:15:21;4;20
2022-10-25 13:15:21;28;140
2022-10-25 13:15:22;7;35
2022-10-25 13:15:23;6;30
2022-10-25 13:15:23;4;20
2022-10-25 13:15:24;2;10
2022-10-25 13:15:27;5;25
2022-10-25 13:15:29;55;276
2022-10-25 13:15:32;10;50
2022-10-25 13:15:32;2;9
2022-10-25 13:15:33;20;100
2022-10-25 13:15:33;36;180
2022-10-25 13:15:33;23;114
2022-10-25 13:15:33;37;185
2022-10-25 13:15:34;26;130
2022-10-25 13:15:34;61;305
2022-10-25 13:15:38;28;140
2022-10-25 13:15:38;2;9
2022-10-25 13:15:46;35;175
2022-10-25 13:15:48;3;15
2022-10-25 13:15:51;40;201
2022-10-25 13:15:52;3;15
2022-10-25 13:15:58;5;24
2022-10-25 13:16:00;3;14
2022-10-25 13:16:03;5;24
2022-10-25 13:16:12;2;9
2022-10-25 13:16:15;5;23
2022-10-25 13:16:30;3;14
2022-10-25 13:16:39;2;9
2022-10-25 13:16:44;5;24
2022-10-25 13:21:29;3;15
2022-10-25 13:21:32;2;9
2022-10-25 13:21:41;2;10
2022-10-25 13:21:52;4;20
2022-10-25 13:22:00;9;45
2022-10-25 13:27:28;5;24
2022-10-25 13:29:03;19;95
2022-10-25 13:47:04;28;140
2022-10-25 13:47:06;71;355
2022-10-25 13:47:07;131;655
2022-10-25 13:47:08;10;50
2022-10-25 13:47:38;137;685
2022-10-25 13:47:40;6;30
2022-10-25 13:47:41;96;480
2022-10-25 13:47:41;76;380
2022-10-25 13:49:46;209;1045
2022-10-25 13:49:58;28;140
2022-10-25 13:50:00;220;1100
2022-10-25 13:50:01;3;15
2022-10-25 13:50:01;30;140
2022-10-25 13:50:45;9;45
2022-10-25 13:50:46;45;220
2022-10-25 13:55:10;90;450
2022-10-25 13:55:10;46;229
2022-10-25 13:55:11;90;450
2022-10-25 13:55:17;98;490
2022-10-25 13:55:17;147;734
2022-10-25 13:55:20;2;10
2022-10-25 13:55:23;99;495
2022-10-25 13:55:23;65;325
2022-10-25 13:55:23;46;229
2022-10-25 13:55:25;108;539
2022-10-25 13:55:30;116;579
2022-10-25 13:55:31;27;134
2022-10-25 13:55:33;89;444
2022-10-25 13:55:35;69;344
2022-10-25 13:55:35;211;1054
2022-10-25 13:55:44;3;14
2022-10-25 13:55:44;4;19
2022-10-25 13:56:00;6;27
2022-10-25 14:00:15;3;12
2022-10-25 14:00:15;3;12
2022-10-25 14:00:23;2;8
2022-10-25 14:00:37;3;13
2022-10-25 14:00:53;4;16
2022-10-25 14:01:25;3;11
2022-10-25 14:03:49;2;7
2022-10-25 14:03:51;3;12
2022-10-25 14:03:51;2;7
2022-10-25 14:03:56;3;12
2022-10-25 14:03:57;3;12
2022-10-25 14:03:58;2;7
2022-10-25 14:03:58;2;7
2022-10-25 14:04:01;2;7
2022-10-25 14:04:09;3;12
2022-10-25 14:06:28;2;9
2022-10-25 14:11:12;13;64
2022-10-25 14:11:30;2;9
2022-10-25 14:17:44;17;84
2022-10-25 14:17:45;28;139
2022-10-25 14:18:05;4;20
2022-10-25 14:18:19;7;35
2022-10-25 14:18:23;21;104
2022-10-25 14:18:25;22;109
2022-10-25 14:18:25;42;209
2022-10-25 14:18:32;33;164
2022-10-25 14:18:34;2;9
2022-10-25 14:18:36;34;169
2022-10-25 14:18:36;24;118
2022-10-25 14:18:39;7;33
2022-10-25 14:18:45;2;9
2022-10-25 14:18:47;5;24
2022-10-25 14:21:55;2;7
2022-10-25 14:26:58;2;6
2022-10-25 14:32:05;2;10
2022-10-25 14:40:29;51;255
2022-10-25 14:40:38;2;9
2022-10-25 14:42:04;10;50
2022-10-25 14:42:40;127;635
2022-10-25 14:57:39;55;275
2022-10-25 14:57:41;78;390
2022-10-25 14:57:41;138;690
2022-10-25 14:57:42;15;74
2022-10-25 14:57:42;116;580
2022-10-25 14:57:42;136;680
2022-10-25 14:57:45;174;869
2022-10-25 14:57:46;97;484
2022-10-25 14:57:47;2;8
2022-10-25 14:57:48;37;182
2022-10-25 14:57:49;2;8
2022-10-25 14:57:50;2;8
2022-10-25 14:57:50;2;8
2022-10-25 14:57:59;4;17
2022-10-25 14:58:00;3;12
2022-10-25 14:58:03;4;17
2022-10-25 14:58:05;81;402
2022-10-25 14:58:16;3;11
2022-10-25 14:58:53;2;6
2022-10-25 15:00:09;2;6
2022-10-25 15:00:17;2;8
2022-10-25 15:00:56;2;9
2022-10-25 15:01:11;3;15
2022-10-25 15:01:30;4;18
2022-10-25 15:03:28;2;7
2022-10-25 15:03:32;2;6
2022-10-25 15:03:41;5;23
2022-10-25 15:06:21;2;6
2022-10-25 15:06:42;4;16
2022-10-25 15:06:57;8;36
2022-10-25 15:15:12;2;10
2022-10-25 15:16:56;3;13
2022-10-25 15:17:10;3;14
2022-10-25 15:17:19;2;8
2022-10-25 15:17:24;2;9
2022-10-25 15:17:28;2;9
2022-10-25 15:21:56;2;7
2022-10-25 15:31:24;2;8
2022-10-25 15:41:58;5;21
2022-10-25 15:42:10;3;12
2022-10-25 15:46:55;2;6
2022-10-25 15:47:02;2;7
2022-10-25 15:47:08;2;7
2022-10-25 15:51:34;4;19
2022-10-25 15:53:19;3;12
2022-10-25 15:55:15;2;6
2022-10-25 15:55:31;4;16
2022-10-25 15:55:38;2;6
2022-10-25 16:00:10;2;8
2022-10-25 16:00:22;3;12
2022-10-25 16:01:23;2;7
2022-10-25 16:04:58;2;9
2022-10-25 16:08:38;23;114
2022-10-25 16:09:58;16;80
2022-10-25 16:11:25;76;381
2022-10-25 16:11:37;6;30
2022-10-25 16:11:46;2;9
2022-10-25 16:11:56;2;8
2022-10-25 16:12:05;3;13
2022-10-25 16:12:09;3;13
2022-10-25 16:23:57;5;21
2022-10-25 16:24:08;3;11
2022-10-25 16:26:33;2;7
2022-10-25 16:26:45;3;12
2022-10-25 16:31:25;5;20
2022-10-25 16:31:33;2;6
2022-10-25 16:35:20;2;7
2022-10-25 16:35:29;2;6
2022-10-25 16:36:21;2;7
2022-10-25 16:42:24;2;8
2022-10-25 16:42:29;3;13
2022-10-25 16:42:47;4;18
2022-10-25 16:45:28;3;12
2022-10-25 16:47:14;2;8
2022-10-25 16:49:33;3;13
2022-10-25 16:52:16;3;12
2022-10-25 16:52:24;2;8
2022-10-25 17:01:46;23;115
2022-10-25 17:01:51;22;109
